sep=,
Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,Market,Multiplier,Commission,Symbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
VCX.AU,2.100,0.0100,-6.81000,1.31000,0.010,0.00613798,0.13,UTC:23:10-04:59,1.00000000,0.07,VCX.AU,10,1.00,VCX.AU,AUD,AU,,Vicinity Centres
VUK.AU,4.220,0.0100,-6.81000,1.81000,0.010,0.00613787,0.78,UTC:23:10-04:59,1.00000000,0.07,VUK.AU,3,1.00,VUK.AU,AUD,AU,,Virgin Money UK PLC
VEA.AU,2.550,0.0100,-6.81000,1.31000,0.010,0.00613787,0.31,UTC:23:10-04:59,1.00000000,0.07,VEA.AU,5,1.00,VEA.AU,AUD,AU,,Viva Energy Group
SOL.AU,34.350,0.0500,-6.81000,1.06000,0.010,0.00613787,4.23,UTC:23:10-04:59,1.00000000,0.07,SOL.AU,5,1.00,SOL.AU,AUD,AU,,Washington H. Soul Pattinson
WPR.AU,2.490,0.0100,-6.81000,0.81000,0.010,0.00613791,0.31,UTC:23:10-04:59,1.00000000,0.07,WPR.AU,5,1.00,WPR.AU,AUD,AU,,Waypoint REIT Ltd
WES.AU,68.630,0.0400,-6.81000,1.06000,0.010,0.00613794,4.22,UTC:23:10-04:59,1.00000000,0.07,WES.AU,10,1.00,WES.AU,AUD,AU,,Wesfarmers Ltd
WBC.AU,31.940,0.0200,-6.81000,1.31000,0.010,0.00613794,1.97,UTC:23:10-04:59,1.00000000,0.07,WBC.AU,10,1.00,WBC.AU,AUD,AU,,Westpac Banking Corporation
WHC.AU,6.680,0.0100,-6.81000,1.31000,0.010,0.00613794,0.82,UTC:23:10-04:59,1.00000000,0.07,WHC.AU,5,1.00,WHC.AU,AUD,AU,,Whitehaven Coal
WTC.AU,130.960,0.0900,-6.81000,1.31000,0.010,0.00613813,16.12,UTC:23:10-04:59,1.00000000,0.07,WTC.AU,5,1.00,WTC.AU,AUD,AU,,Wisetech Global Ltd
WOW.AU,29.360,0.0300,-6.81000,1.31000,0.010,0.00613813,1.81,UTC:23:10-04:59,1.00000000,0.07,WOW.AU,10,1.00,WOW.AU,AUD,AU,,Woolworths Group Ltd
WOR.AU,14.560,0.0200,-6.81000,1.06000,0.010,0.00613806,1.79,UTC:23:10-04:59,1.00000000,0.07,WOR.AU,5,1.00,WOR.AU,AUD,AU,,Worley Ltd
XRO.AU,161.840,0.1100,-6.81000,1.31000,0.010,0.00613791,19.92,UTC:23:10-04:59,1.00000000,0.07,XRO.AU,5,1.00,XRO.AU,AUD,AU,,Xero Ltd
REH.AU,23.820,0.0100,-6.81000,1.81000,0.010,0.00613791,2.93,UTC:23:10-04:59,1.00000000,0.07,REH.AU,5,1.00,REH.AU,AUD,AU,,Reece Ltd
AIA.AU,6.540,0.0100,-6.81000,1.81000,0.010,0.00613779,0.81,UTC:23:01-04:59,1.00000000,0.07,AIA.AU,5,1.00,AIA.AU,AUD,AU,,Auckland International Airport Ltd
NEM.AU,63.600,0.0600,-6.81000,1.81000,0.010,0.00613802,7.83,UTC:23:07-04:59,1.00000000,0.07,NEM.AU,5,1.00,NEM.AU,AUD,AU,,Newmont Corporation
TLC.AU,5.030,0.0100,-6.81000,1.81000,0.010,0.00613813,0.62,UTC:23:10-04:59,1.00000000,0.07,TLC.AU,5,1.00,TLC.AU,AUD,AU,,The Lottery Corporation Ltd
EDV.AU,4.290,0.0100,-6.81000,1.81000,0.010,0.00613813,0.53,UTC:23:03-04:59,1.00000000,0.07,EDV.AU,5,1.00,EDV.AU,AUD,AU,,Endeavour Group Ltd
AFI.AU,7.470,0.0100,-6.81000,1.81000,0.010,0.00613817,0.92,UTC:23:01-04:59,1.00000000,0.07,AFI.AU,5,1.00,AFI.AU,AUD,AU,,Australian Foundation Investment Company Ltd
IFT.AU,11.190,0.0300,-6.81000,1.81000,0.010,0.00613802,1.38,UTC:23:05-04:59,1.00000000,0.07,IFT.AU,5,1.00,IFT.AU,AUD,AU,,Infratil Ltd
ARG.AU,8.850,0.0200,-6.81000,1.81000,0.010,0.00613809,1.09,UTC:23:01-04:59,1.00000000,0.07,ARG.AU,5,1.00,ARG.AU,AUD,AU,,Argo Investments Ltd
YAL.AU,6.280,0.0100,-6.81000,1.81000,0.010,0.00613825,0.77,UTC:23:10-04:59,1.00000000,0.07,YAL.AU,5,1.00,YAL.AU,AUD,AU,,Yancoal Australia Ltd
EBO.AU,33.840,0.0300,-6.81000,1.81000,0.010,0.00613821,4.17,UTC:23:03-04:59,1.00000000,0.07,EBO.AU,5,1.00,EBO.AU,AUD,AU,,Ebos Group Ltd
GQG.AU,2.630,0.0200,-6.81000,1.81000,0.010,0.00613791,0.33,UTC:23:05-04:59,1.00000000,0.07,GQG.AU,5,1.00,GQG.AU,AUD,AU,,GQG Partners Inc
CIA.AU,5.540,0.0100,-6.81000,1.81000,0.010,0.00613798,0.68,UTC:23:03-04:59,1.00000000,0.07,CIA.AU,5,1.00,CIA.AU,AUD,AU,,Champion Iron Ltd
SMR.AU,3.140,0.0100,-6.81000,1.81000,0.010,0.00613817,0.39,UTC:23:10-04:59,1.00000000,0.07,SMR.AU,5,1.00,SMR.AU,AUD,AU,,Stanmore Resources Ltd
TLX.AU,22.990,0.0100,-6.81000,1.81000,0.010,0.00613817,2.83,UTC:23:10-04:59,1.00000000,0.07,TLX.AU,5,1.00,TLX.AU,AUD,AU,,TELIX Pharmaceuticals Ltd
LTR.AU,0.870,0.0050,-6.81000,1.81000,0.010,0.00613825,0.16,UTC:23:05-04:59,1.00000000,0.07,LTR.AU,3,1.00,LTR.AU,AUD,AU,,Liontown Resources Ltd
AUB.AU,31.550,0.0300,-6.81000,1.81000,0.010,0.00613828,3.88,UTC:23:01-04:59,1.00000000,0.07,AUB.AU,5,1.00,AUB.AU,AUD,AU,,AUB Group Ltd
NIC.AU,0.875,0.0050,-6.81000,1.81000,0.010,0.00613828,0.16,UTC:23:07-04:59,1.00000000,0.07,NIC.AU,3,1.00,NIC.AU,AUD,AU,,Nickel Industries Ltd
PDN.AU,7.440,0.0200,-6.81000,1.81000,0.010,0.00613817,1.38,UTC:23:07-04:59,1.00000000,0.07,PDN.AU,3,1.00,PDN.AU,AUD,AU,,Paladin Energy Ltd
CRN.AU,0.980,0.0050,-6.81000,1.81000,0.010,0.00613817,0.18,UTC:23:03-04:59,1.00000000,0.07,CRN.AU,3,1.00,CRN.AU,AUD,AU,,Coronado Global Resources Inc
DRR.AU,3.600,0.0100,-6.81000,1.81000,0.010,0.00613825,0.44,UTC:23:03-04:59,1.00000000,0.07,DRR.AU,5,1.00,DRR.AU,AUD,AU,,Deterra Royalties Ltd
VNT.AU,4.630,0.0100,-6.81000,1.81000,0.010,0.00613825,0.57,UTC:23:10-04:59,1.00000000,0.07,VNT.AU,5,1.00,VNT.AU,AUD,AU,,Ventia Services Group Ltd
HDN.AU,1.230,0.0050,-6.81000,1.81000,0.010,0.00613825,0.15,UTC:23:05-04:59,1.00000000,0.07,HDN.AU,5,1.00,HDN.AU,AUD,AU,,Homeco Daily Needs REIT
PRU.AU,2.500,0.0100,-6.81000,1.81000,0.010,0.00613825,0.31,UTC:23:07-04:59,1.00000000,0.07,PRU.AU,5,1.00,PRU.AU,AUD,AU,,Perseus Mining Ltd
LOV.AU,30.410,0.0300,-6.81000,1.81000,0.010,0.00613828,3.74,UTC:23:05-04:59,1.00000000,0.07,LOV.AU,5,1.00,LOV.AU,AUD,AU,,Lovisa Holdings Ltd
DEG.AU,1.370,0.0050,-6.81000,1.81000,0.010,0.00613828,0.17,UTC:23:03-04:59,1.00000000,0.07,DEG.AU,5,1.00,DEG.AU,AUD,AU,,De Grey Mining Ltd
DDR.AU,8.870,0.0300,-6.81000,1.81000,0.010,0.00613828,1.09,UTC:23:03-04:59,1.00000000,0.07,DDR.AU,5,1.00,DDR.AU,AUD,AU,,Dicker Data Ltd
PXA.AU,13.390,0.0200,-6.81000,1.81000,0.010,0.00613828,1.65,UTC:23:07-04:59,1.00000000,0.07,PXA.AU,5,1.00,PXA.AU,AUD,AU,,Pexa Group Ltd
NEU.AU,16.610,0.0200,-6.81000,1.81000,0.010,0.00613836,2.05,UTC:23:07-04:59,1.00000000,0.07,NEU.AU,5,1.00,NEU.AU,AUD,AU,,Neuren Pharmaceuticals Ltd
AIZ.AU,0.480,0.0050,-6.81000,1.81000,0.010,0.00613836,0.15,UTC:23:01-04:59,1.00000000,0.07,AIZ.AU,2,1.00,AIZ.AU,AUD,AU,,Air New Zealand Ltd
CIP.AU,3.000,0.0100,-6.81000,1.81000,0.010,0.00613836,0.37,UTC:23:03-04:59,1.00000000,0.07,CIP.AU,5,1.00,CIP.AU,AUD,AU,,Centuria Industrial REIT
EVT.AU,11.110,0.0300,-6.81000,1.81000,0.010,0.00613840,1.37,UTC:23:03-04:59,1.00000000,0.07,EVT.AU,5,1.00,EVT.AU,AUD,AU,,EVT Ltd
PNI.AU,21.010,0.0300,-6.81000,1.81000,0.010,0.00613840,2.59,UTC:23:07-04:59,1.00000000,0.07,PNI.AU,5,1.00,PNI.AU,AUD,AU,,Pinnacle Investment Management Group Ltd
LNW.AU,151.230,0.3000,-6.81000,1.81000,0.010,0.00613858,18.63,UTC:23:05-04:59,1.00000000,0.07,LNW.AU,5,1.00,LNW.AU,AUD,AU,,Light & Wonder Inc
BGL.AU,1.290,0.0050,-6.81000,1.81000,0.010,0.00613877,0.16,UTC:23:01-04:59,1.00000000,0.07,BGL.AU,5,1.00,BGL.AU,AUD,AU,,Bellevue Gold Ltd
HMC.AU,10.830,0.0200,-6.81000,1.81000,0.010,0.00613847,1.33,UTC:23:05-04:59,1.00000000,0.07,HMC.AU,5,1.00,HMC.AU,AUD,AU,,HMC Capital Ltd
MP1.AU,8.370,0.0100,-6.81000,1.81000,0.010,0.00613851,1.55,UTC:23:05-04:59,1.00000000,0.07,MP1.AU,3,1.00,MP1.AU,AUD,AU,,Megaport
AOV.AU,10.490,0.0200,-6.81000,1.31000,0.010,0.00613847,1.29,UTC:23:01-04:59,1.00000000,0.07,AOV.AU,5,1.00,AOV.AU,AUD,AU,,Amotiv Ltd
0001.HK,39.950,0.0500,-6.64000,1.14000,0.010,0.00120906,0.97,UTC:05:00-07:59,1.00000000,0.20,0001.HK,5,1.00,0001.HK,HKD,HK,,CK Hutchison Holdings Ltd
9988.HK,90.400,0.0500,-6.64000,1.14000,0.010,0.00120906,2.19,UTC:05:00-07:59,1.00000000,0.20,9988.HK,5,1.00,9988.HK,HKD,HK,,Alibaba Group Holding Ltd [HKG]
1093.HK,5.250,0.0100,-6.64000,1.14000,0.010,0.00120906,0.13,UTC:05:00-07:59,1.00000000,0.20,1093.HK,5,1.00,1093.HK,HKD,HK,,CSPC Pharmaceutical Group Ltd
9618.HK,141.200,0.1000,-6.64000,1.14000,0.010,0.00120907,3.42,UTC:05:00-07:59,1.00000000,0.20,9618.HK,5,1.00,9618.HK,HKD,HK,,JD.com Inc
0960.HK,12.220,0.0200,-6.64000,1.14000,0.010,0.00120906,0.44,UTC:05:00-07:59,1.00000000,0.20,0960.HK,3,1.00,0960.HK,HKD,HK,,Longfor Group Holdings Ltd
0941.HK,70.050,0.0500,-6.64000,1.64000,0.010,0.00120907,0.42,UTC:05:00-07:59,1.00000000,0.20,0941.HK,20,1.00,0941.HK,HKD,HK,,China Mobile Ltd
0939.HK,5.910,0.0100,-6.64000,1.14000,0.010,0.00120906,0.14,UTC:05:00-07:59,1.00000000,0.20,0939.HK,5,1.00,0939.HK,HKD,HK,,China Construction Bank Corp
0883.HK,17.020,0.0200,-6.64000,1.64000,0.010,0.00120903,0.10,UTC:05:00-07:59,1.00000000,0.20,0883.HK,20,1.00,0883.HK,HKD,HK,,CNOOC Ltd
0011.HK,94.000,0.0500,-6.64000,1.14000,0.010,0.00120900,2.28,UTC:05:00-07:59,1.00000000,0.20,0011.HK,5,1.00,0011.HK,HKD,HK,,Hang Seng Bank Ltd
1109.HK,24.950,0.0500,-6.64000,1.14000,0.010,0.00120892,0.60,UTC:05:00-07:59,1.00000000,0.20,1109.HK,5,1.00,1109.HK,HKD,HK,,China Resources Land Ltd
0857.HK,5.550,0.0200,-6.64000,1.14000,0.010,0.00120889,0.34,UTC:05:00-07:59,1.00000000,0.20,0857.HK,2,1.00,0857.HK,HKD,HK,,PetroChina Co Ltd
0700.HK,406.600,0.2000,-6.64000,1.14000,0.010,0.00120893,9.84,UTC:05:00-07:59,1.00000000,0.20,0700.HK,5,1.00,0700.HK,HKD,HK,,Tencent Holdings Ltd
0688.HK,14.300,0.0400,-6.64000,1.14000,0.010,0.00120893,0.35,UTC:05:00-07:59,1.00000000,0.20,0688.HK,5,1.00,0688.HK,HKD,HK,,China Overseas Land & Investment Ltd
0669.HK,106.800,0.1000,-6.64000,1.14000,0.010,0.00120895,2.59,UTC:05:00-07:59,1.00000000,0.20,0669.HK,5,1.00,0669.HK,HKD,HK,,Techtronic Industries Co Ltd
0066.HK,27.800,0.0500,-6.64000,1.14000,0.010,0.00120897,0.67,UTC:05:00-07:59,1.00000000,0.20,0066.HK,5,1.00,0066.HK,HKD,HK,,MTR Corp
0006.HK,49.400,0.0500,-6.64000,1.14000,0.010,0.00120899,1.20,UTC:05:00-07:59,1.00000000,0.20,0006.HK,5,1.00,0006.HK,HKD,HK,,Power Assets Holdings Ltd
0005.HK,69.300,0.1000,-6.64000,1.14000,0.010,0.00120901,0.84,UTC:05:00-07:59,1.00000000,0.20,0005.HK,10,1.00,0005.HK,HKD,HK,,HSBC Holdings Plc
3988.HK,3.630,0.0100,-6.64000,1.14000,0.010,0.00120901,0.09,UTC:05:00-07:59,1.00000000,0.20,3988.HK,5,1.00,3988.HK,HKD,HK,,Bank of China Ltd
0388.HK,309.000,0.2000,-6.64000,1.14000,0.010,0.00120903,7.48,UTC:05:00-07:59,1.00000000,0.20,0388.HK,5,1.00,0388.HK,HKD,HK,,Hong Kong Exchanges & Clearing Ltd
1113.HK,31.500,0.0500,-6.64000,1.14000,0.010,0.00120900,0.76,UTC:05:00-07:59,1.00000000,0.20,1113.HK,5,1.00,1113.HK,HKD,HK,,CK Asset Holdings Ltd
0386.HK,4.220,0.0100,-6.64000,1.14000,0.010,0.00120899,0.25,UTC:05:00-07:59,1.00000000,0.20,0386.HK,2,1.00,0386.HK,HKD,HK,,China Petroleum & Chemical / Sinopec
3690.HK,175.300,0.1000,-6.64000,1.14000,0.010,0.00120900,4.24,UTC:05:00-07:59,1.00000000,0.20,3690.HK,5,1.00,3690.HK,HKD,HK,,Meituan Dianping - Class B
0003.HK,6.020,0.0100,-6.64000,1.14000,0.010,0.00120899,0.15,UTC:05:00-07:59,1.00000000,0.20,0003.HK,5,1.00,0003.HK,HKD,HK,,Hong Kong & China Gas Co Ltd
0291.HK,28.300,0.0500,-6.64000,1.14000,0.010,0.00120900,0.69,UTC:05:00-07:59,1.00000000,0.20,0291.HK,5,1.00,0291.HK,HKD,HK,,China Resources Beer Holding Co Ltd
1211.HK,274.800,0.2000,-6.64000,1.14000,0.010,0.00120900,6.65,UTC:05:00-07:59,1.00000000,0.20,1211.HK,5,1.00,1211.HK,HKD,HK,,BYD Co Ltd
0027.HK,34.100,0.1500,-6.64000,1.14000,0.010,0.00120901,0.83,UTC:05:00-07:59,1.00000000,0.20,0027.HK,5,1.00,0027.HK,HKD,HK,,Galaxy Entertainment Group Ltd
1299.HK,59.000,0.0500,-6.64000,1.14000,0.010,0.00120902,1.43,UTC:05:00-07:59,1.00000000,0.20,1299.HK,5,1.00,1299.HK,HKD,HK,,AIA Group Ltd
2688.HK,53.450,0.1500,-6.64000,1.14000,0.010,0.00120903,1.30,UTC:05:00-07:59,1.00000000,0.20,2688.HK,5,1.00,2688.HK,HKD,HK,,ENN Energy Holdings Ltd
1398.HK,4.630,0.0100,-6.64000,1.14000,0.010,0.00120902,0.11,UTC:05:00-07:59,1.00000000,0.20,1398.HK,5,1.00,1398.HK,HKD,HK,,Ind Comm Bank of China Ltd / ICBC
0267.HK,8.970,0.0100,-6.64000,1.14000,0.010,0.00120901,0.22,UTC:05:00-07:59,1.00000000,0.20,0267.HK,5,1.00,0267.HK,HKD,HK,,CITIC Ltd
0016.HK,76.400,0.1000,-6.64000,1.14000,0.010,0.00120901,1.85,UTC:05:00-07:59,1.00000000,0.20,0016.HK,5,1.00,0016.HK,HKD,HK,,Sun Hung Kai Properties Ltd
0175.HK,14.020,0.0600,-6.64000,1.14000,0.010,0.00120901,0.34,UTC:05:00-07:59,1.00000000,0.20,0175.HK,5,1.00,0175.HK,HKD,HK,,Geely Automobile Holdings Ltd
2628.HK,15.880,0.0200,-6.64000,1.14000,0.010,0.00120900,0.38,UTC:05:00-07:59,1.00000000,0.20,2628.HK,5,1.00,2628.HK,HKD,HK,,China Life Insurance Co Ltd
1810.HK,28.950,0.0500,-6.64000,1.14000,0.010,0.00120903,0.70,UTC:05:00-07:59,1.00000000,0.20,1810.HK,5,1.00,1810.HK,HKD,HK,,Xiaomi Corp
2388.HK,25.150,0.0500,-6.64000,1.14000,0.010,0.00120906,0.61,UTC:05:00-07:59,1.00000000,0.20,2388.HK,5,1.00,2388.HK,HKD,HK,,BOC Hong Kong Holdings Ltd
1997.HK,21.800,0.0500,-6.64000,1.14000,0.010,0.00120903,0.53,UTC:05:00-07:59,1.00000000,0.20,1997.HK,5,1.00,1997.HK,HKD,HK,,Wharf Real Estate Investment Co Ltd
2382.HK,55.850,0.0500,-6.64000,1.14000,0.010,0.00120902,1.35,UTC:05:00-07:59,1.00000000,0.20,2382.HK,5,1.00,2382.HK,HKD,HK,,Sunny Optical Technology Co Ltd
0002.HK,65.900,0.0500,-6.64000,1.14000,0.010,0.00120901,1.60,UTC:05:00-07:59,1.00000000,0.20,0002.HK,5,1.00,0002.HK,HKD,HK,,CLP Holdings Ltd
2319.HK,17.220,0.0400,-6.64000,1.14000,0.010,0.00120902,0.42,UTC:05:00-07:59,1.00000000,0.20,2319.HK,5,1.00,2319.HK,HKD,HK,,China Mengniu Dairy Co Ltd
2020.HK,82.950,0.2500,-6.64000,1.14000,0.010,0.00120903,2.01,UTC:05:00-07:59,1.00000000,0.20,2020.HK,5,1.00,2020.HK,HKD,HK,,Anta Sports Products Ltd
2318.HK,46.450,0.0500,-6.64000,1.14000,0.010,0.00120905,1.13,UTC:05:00-07:59,1.00000000,0.20,2318.HK,5,1.00,2318.HK,HKD,HK,,Ping An Insurance Group Co of China Ltd
2269.HK,16.080,0.0200,-6.64000,1.14000,0.010,0.00120904,0.39,UTC:05:00-07:59,1.00000000,0.20,2269.HK,5,1.00,2269.HK,HKD,HK,,WuXi Biologics Cayman Inc
2313.HK,59.100,0.1000,-6.64000,1.14000,0.010,0.00120905,1.43,UTC:05:00-07:59,1.00000000,0.20,2313.HK,5,1.00,2313.HK,HKD,HK,,Shenzhou International Group Ltd
0823.HK,36.000,0.0500,-6.64000,1.14000,0.010,0.00120904,0.87,UTC:05:00-07:59,1.00000000,0.20,0823.HK,5,1.00,0823.HK,HKD,HK,,Link Real Estate Investment Trust
3968.HK,37.400,0.0500,-6.64000,1.14000,0.010,0.00120903,0.91,UTC:05:00-07:59,1.00000000,0.20,3968.HK,5,1.00,3968.HK,HKD,HK,,China Merchants Bank Co Ltd Class H
9999.HK,120.800,0.1000,-6.64000,1.14000,0.010,0.00120906,4.39,UTC:05:00-07:59,1.00000000,0.20,9999.HK,3,1.00,9999.HK,HKD,HK,,NetEase Inc Ordinary Shares
NESN.CH,77.7200,0.05760,-3.43000,-2.07000,0.0010,0.00106588,16.65,UTC:08:01-16:19,1.00000000,0.10,NESN.CH,5,1.00,NESN.CH,CHF,CH,,Nestle SA
ROG.CH,263.5000,0.13800,-3.43000,-2.07000,0.0010,0.00106585,56.61,UTC:08:01-16:19,1.00000000,0.10,ROG.CH,5,1.00,ROG.CH,CHF,CH,,Roche Holding AG
NOVN.CH,91.8000,0.08630,-3.43000,-2.07000,0.0010,0.00106585,19.65,UTC:08:01-16:19,1.00000000,0.10,NOVN.CH,5,1.00,NOVN.CH,CHF,CH,,Novartis AG
UBSG.CH,27.9800,0.03670,-3.43000,-2.07000,0.0010,0.00106587,6.00,UTC:08:01-16:19,1.00000000,0.10,UBSG.CH,5,1.00,UBSG.CH,CHF,CH,,UBS Group AG
CFR.CH,117.0000,0.09300,-3.43000,-2.07000,0.0010,0.00106584,25.15,UTC:08:01-16:19,1.00000000,0.10,CFR.CH,5,1.00,CFR.CH,CHF,CH,,Cie Financiere Richemont SA
ABBN.CH,49.4800,0.03760,-3.43000,-2.07000,0.0010,0.00106583,10.57,UTC:08:01-16:19,1.00000000,0.10,ABBN.CH,5,1.00,ABBN.CH,CHF,CH,,ABB Ltd
ZURN.CH,520.0000,0.34000,-3.43000,-2.07000,0.0010,0.00106583,110.84,UTC:08:01-16:19,1.00000000,0.10,ZURN.CH,5,1.00,ZURN.CH,CHF,CH,,Zurich Insurance Group AG
SIKA.CH,237.3000,0.29800,-3.43000,-2.07000,0.0010,0.00106581,50.82,UTC:08:01-16:19,1.00000000,0.10,SIKA.CH,5,1.00,SIKA.CH,CHF,CH,,Sika AG
LONN.CH,549.2000,0.32800,-3.43000,-2.07000,0.0010,0.00106585,118.30,UTC:08:01-16:19,1.00000000,0.10,LONN.CH,5,1.00,LONN.CH,CHF,CH,,Lonza Group AG
ALC.CH,73.8600,0.11900,-3.43000,-2.07000,0.0010,0.00106585,15.98,UTC:08:01-16:19,1.00000000,0.10,ALC.CH,5,1.00,ALC.CH,CHF,CH,,Alcon Inc
KNIN.CH,203.0000,0.20000,-3.43000,-2.07000,0.0010,0.00106585,43.59,UTC:08:01-16:19,1.00000000,0.10,KNIN.CH,5,1.00,KNIN.CH,CHF,CH,,Kuehne + Nagel International AG
SCMN.CH,513.0000,0.50000,-3.43000,-2.07000,0.0010,0.00106588,109.92,UTC:08:01-16:19,1.00000000,0.10,SCMN.CH,5,1.00,SCMN.CH,CHF,CH,,Swisscom AG
SREN.CH,120.8500,0.09600,-3.43000,-2.07000,0.0010,0.00106589,25.82,UTC:08:01-16:19,1.00000000,0.10,SREN.CH,5,1.00,SREN.CH,CHF,CH,,Swiss Re AG
GIVN.CH,3807.0000,2.63000,-3.43000,-2.07000,0.0010,0.00106592,818.60,UTC:08:01-16:19,1.00000000,0.10,GIVN.CH,5,1.00,GIVN.CH,CHF,CH,,Givaudan SA
PGHN.CH,1200.5000,0.90000,-3.43000,-2.07000,0.0010,0.00106590,259.61,UTC:08:01-16:19,1.00000000,0.10,PGHN.CH,5,1.00,PGHN.CH,CHF,CH,,Partners Group Holding AG
SLHN.CH,719.4000,1.72800,-3.43000,-1.57000,0.0010,0.00106588,154.64,UTC:08:01-16:19,1.00000000,0.10,SLHN.CH,5,1.00,SLHN.CH,CHF,CH,,Swiss Life Holding AG
GEBN.CH,516.0000,0.65800,-3.43000,-2.07000,0.0010,0.00106588,110.89,UTC:08:01-16:19,1.00000000,0.10,GEBN.CH,5,1.00,GEBN.CH,CHF,CH,,Geberit AG
SOON.CH,312.7000,0.35600,-3.43000,-2.07000,0.0010,0.00106588,67.53,UTC:08:01-16:19,1.00000000,0.10,SOON.CH,5,1.00,SOON.CH,CHF,CH,,Sonova Holding AG
LOGN.CH,68.0200,0.08420,-3.43000,-2.07000,0.0010,0.00106592,14.65,UTC:08:01-16:19,1.00000000,0.10,LOGN.CH,5,1.00,LOGN.CH,CHF,CH,,Logitech International SA
NOVOB.DK,746.9000,0.16800,-5.27000,-0.23000,0.0010,0.00013402,20.01,UTC:08:01-15:54,1.00000000,0.10,NOVOB.DK,5,1.00,NOVOB.DK,DKK,DK,,Novo Nordisk A/S
DSV.DK,1456.0000,0.72000,-5.27000,-0.23000,0.0010,0.00013402,39.40,UTC:08:01-15:54,1.00000000,0.10,DSV.DK,5,1.00,DSV.DK,DKK,DK,,DSV A/S
MAERSKB.DK,10935.0000,10.00000,-5.27000,-0.23000,0.0010,0.00013402,297.93,UTC:08:01-15:54,1.00000000,0.10,MAERSKB.DK,5,1.00,MAERSKB.DK,DKK,DK,,AP Moller - Maersk A/S
COLOB.DK,874.2000,0.80200,-5.27000,-0.23000,0.0010,0.00013402,23.85,UTC:08:01-15:54,1.00000000,0.10,COLOB.DK,5,1.00,COLOB.DK,DKK,DK,,Coloplast A/S
ORSTED.DK,370.6000,0.13700,-5.27000,-0.23000,0.0010,0.00013402,9.94,UTC:08:01-15:54,1.00000000,0.10,ORSTED.DK,5,1.00,ORSTED.DK,DKK,DK,,Orsted AS
GMAB.DK,1547.0000,1.00000,-5.27000,-0.23000,0.0010,0.00013402,41.72,UTC:08:01-15:54,1.00000000,0.10,GMAB.DK,5,1.00,GMAB.DK,DKK,DK,,Genmab A/S
VWS.DK,100.4500,0.08800,-5.27000,-0.23000,0.0010,0.00013402,2.75,UTC:08:01-15:54,1.00000000,0.10,VWS.DK,5,1.00,VWS.DK,DKK,DK,,Vestas Wind Systems A/S
CARLB.DK,717.2000,0.40000,-5.27000,-0.23000,0.0010,0.00013402,19.39,UTC:08:01-15:54,1.00000000,0.10,CARLB.DK,5,1.00,CARLB.DK,DKK,DK,,Carlsberg AS
DANSKE.DK,202.3000,0.10000,-5.27000,-0.23000,0.0010,0.00013402,5.45,UTC:08:01-15:54,1.00000000,0.10,DANSKE.DK,5,1.00,DANSKE.DK,DKK,DK,,Danske Bank A/S
EQNR.NO,251.1000,0.10950,-7.13000,1.63000,0.0010,0.00008501,4.28,UTC:08:01-15:19,1.00000000,0.10,EQNR.NO,5,1.00,EQNR.NO,NOK,NO,,Equinor ASA
DNB.NO,226.3000,0.11800,-7.13000,1.63000,0.0010,0.00008501,3.86,UTC:08:01-15:19,1.00000000,0.10,DNB.NO,5,1.00,DNB.NO,NOK,NO,,DNB Bank ASA
AKRBP.NO,560.0000,1.72000,-7.13000,1.63000,0.0010,0.00008501,9.59,UTC:08:01-15:19,1.00000000,0.10,AKRBP.NO,5,1.00,AKRBP.NO,NOK,NO,,Aker BP ASA
TEL.NO,131.8000,0.10000,-7.13000,1.63000,0.0010,0.00008501,2.25,UTC:08:01-15:19,1.00000000,0.10,TEL.NO,5,1.00,TEL.NO,NOK,NO,,Telenor ASA
NHY.NO,64.6600,0.02820,-7.13000,1.63000,0.0010,0.00008501,1.11,UTC:08:01-15:19,1.00000000,0.10,NHY.NO,5,1.00,NHY.NO,NOK,NO,,Norsk Hydro ASA
YAR.NO,313.6000,0.15100,-7.13000,1.63000,0.0010,0.00008501,5.38,UTC:08:01-15:19,1.00000000,0.10,YAR.NO,5,1.00,YAR.NO,NOK,NO,,Yara International ASA
MOWI.NO,194.7000,0.08300,-7.13000,1.63000,0.0010,0.00008501,3.31,UTC:08:01-15:19,1.00000000,0.10,MOWI.NO,5,1.00,MOWI.NO,NOK,NO,,Mowi ASA
ATCOA.SE,176.2000,0.05000,-5.36000,-0.14000,0.0010,0.00008628,1.53,UTC:08:01-16:24,1.00000000,0.10,ATCOA.SE,10,1.00,ATCOA.SE,SEK,SE,,Atlas Copco AB
INVEB.SE,294.5000,0.08650,-5.36000,-0.14000,0.0010,0.00008628,2.57,UTC:08:01-16:24,1.00000000,0.10,INVEB.SE,10,1.00,INVEB.SE,SEK,SE,,Investor AB
VOLVB.SE,274.4000,0.12900,-5.36000,-0.14000,0.0010,0.00008628,2.39,UTC:08:01-16:24,1.00000000,0.10,VOLVB.SE,10,1.00,VOLVB.SE,SEK,SE,,Volvo AB
ASSAB.SE,323.4000,0.12800,-5.36000,-0.14000,0.0010,0.00008628,2.82,UTC:08:01-16:24,1.00000000,0.10,ASSAB.SE,10,1.00,ASSAB.SE,SEK,SE,,Assa Abloy AB
